pdes,tp,q,e,w,om,i,M1,K1,source
2014 X1,2457030.241493261663,1.814878409700608,.7100055220726142,34.36800389874459,61.56934863765969,25.97138709408303,16.0,4.5,ORB
2014 XB8,2457118.124889850202,3.010274441406517,.9966599161502699,351.4474543121598,37.46626945994485,149.7827228025983,6.7,23.25,ORB
2014 Y1,2457405.153713003194,2.240976152949842,1.002103296016681,182.2659694463042,19.51642360791671,14.92128860669347,12.8,4.5,ORB
2015 A1,2457094.556973954384,1.995504865321403,.9008144851681094,244.8792987589252,341.0859682683059,80.36574604899475,7.3,32.5,ORB
2015 A2,2457264.989227538409,5.2667846418942,1.013746660304869,212.3704073720948,258.4742742165169,108.8991049717724,14.3,4.5,ORB
2015 A3,2457076.374824116524,1.152929447274623,.8459095973449907,249.6199231264339,277.0751587325246,172.510659406925,20.7,4.5,ORB
2015 B1,2457285.226722559307,5.975637895538944,.3824449888865049,188.2739954206231,353.3556554001777,18.02772911451641,8.7,10.,ORB
2015 B2,2457515.073303350658,3.369607606349578,1.000235513348254,284.7679401475102,341.90129089,105.0881716430651,11.6,7.,ORB
2015 B4,2457071.151160114954,3.755337412760678,.5689119243696948,227.7785278874832,266.6510805028153,1.742618396817861,15.2,4.5,ORB
2015 C1,2457143.791316731736,2.892674554136811,.5624500574703053,178.414933871943,348.8620808448283,13.87755976243615,12.8,10.,ORB
2015 C2,2457086.065274040361,.7113771422015219,.998510303842305,334.1340622082459,49.52969988567921,94.50107358895455,12.7,4.5,ORB
2015 D1,2457073.248332157833,.02832230946467193,.9943230680445667,234.9554132197588,95.88102600738615,69.61561804949724,10.0,4.5,ORB
2015 D2,2456563.116558738772,5.606049472678685,.5682560290406877,291.9231162737528,162.8589466216824,31.83434752850335,7.1,12.,ORB
2015 D3,2457509.885663295899,8.148902371786894,1.002199555118846,2.885623039618081,156.9800441698457,128.5065220247186,10.9,4.5,ORB
2015 D4,2456958.737359418489,.8616767442053161,.9890675559160611,314.6941647578412,305.8102982675783,77.30172342154759,9.2,16.5,ORB
2015 D5,2456764.573692225243,4.577342952996379,.4996484891288033,40.1753323001391,74.57826667509988,20.3998034382133,13.4,4.5,ORB
2015 D6,2457217.636660101643,4.56365008937123,.3695673473154147,125.5720954863828,46.35101156370534,20.18384783023486,11.0,10.,ORB
2015 ER61,2457883.443863641565,1.042131915349179,.997278605169853,68.19225859030109,235.2217409789212,6.348648626051271,10.7,5.75,ORB
2015 E61-B,2457883.435749016260,1.044175124039388,1.000016466064013,68.31621822963767,235.2577873438787,6.35127665373667,13.7,10.,ORB
2015 F2,2457141.323634644675,1.210551722554712,.9684422971498322,352.0340510148476,262.551624185956,28.6937454978253,14.9,21.5,ORB
2015 F3,2457090.855486567133,.8344379472121506,.9963867637788439,57.56607253071369,31.63964443770554,73.38641172274956,14.2,8.5,ORB
2015 F4,2457245.362840220319,1.643925570607531,.9858725093367726,36.34648703871473,285.9580596787562,48.70494195049965,11.5,8.75,ORB
2015 F5,2457109.599618427982,.3460038327134268,.9777487519411481,13.39323631810063,287.7396794019127,149.2566481258457,14.1,4.5,ORB
2015 GX,2457261.161882959741,1.971753436856135,.8781988155067391,108.9579188108349,235.5155033293428,90.25452781618878,14.2,7.5,ORB
2015 G2,2457166.287452427172,.7798584813568049,1.000395105483913,257.4587835853224,110.058839611536,147.5627212046803,12.0,6.,ORB
2015 H1,2457110.119749157573,1.926359003344659,.9407940389046346,21.75672735502181,325.8044564735717,140.6555743396824,4.2,40.75,ORB
2015 H2,2457644.774376562277,4.967121526642287,1.003512106761469,287.9076321077583,350.6918929538623,33.70531410514059,11.3,5.,ORB
2015 HG16,2456835.921846634642,3.129008392326639,.3456459817113504,47.98877787343409,59.3648235646433,18.86877994069009,16.1,4.5,ORB
2015 J1,2456838.467815530398,6.019565322130465,1.003182717754017,315.46788231,219.992186670806,94.99829941694833,7.5,11.25,ORB
2015 J2,2457274.413860304705,4.320385759551911,.9825050926317059,203.6889460776401,56.75587101892728,17.28183038231833,7.2,14.5,ORB
2015 K1,2456944.076326028407,2.557494351971157,.9858367415523549,280.1962000476196,5.177060176866918,29.38172891513445,11.1,5.5,ORB
2015 K2,2457182.296600050327,1.455281643964942,.9944435940488949,15.77008872083846,223.7138827547484,29.11034632296748,20.7,10.,ORB
2015 K4,2457144.265469558845,2.00765669478841,1.000112014890995,357.5383991951015,250.7711826220325,80.25453165069882,14.4,12.,ORB
2015 K5,2457179.873824097322,2.986132721610053,.5539570891841983,105.9947856967642,134.2690419761483,39.98727944560723,13.7,10.,ORB
2015 LC2,2457144.466439284974,5.892045829085687,1.001274786422385,341.8731437990741,223.5667139466356,93.71028748236863,10.2,4.5,ORB
2015 M1,2457158.183320203609,2.091599116811473,.9945792491742683,163.9830249301528,100.2916236242856,57.30953243698087,15.9,10.,ORB
2015 M2,2457265.634380557083,5.912782654359772,.179076547906711,224.7869319297724,86.6113392743942,3.973864755919864,7.0,11.75,ORB
2015 M3,2457260.732002661195,3.552413799065587,.9732784718314672,123.762543525883,143.0928423336439,65.95106477967606,14.7,4.5,ORB
2015 O1,2458168.529421671459,3.729638328146878,.9999942726886238,89.5938608233934,299.8558487296183,127.2110782162259,7.2,8.5,ORB
2015 P3,2457231.296554076777,.7152203270236756,.9971007443233582,132.8720993332915,88.14530571752381,58.18370702468805,16.3,10.25,ORB
2015 P4,2457406.531797734239,2.525161875276495,.5842389078931005,280.8168109130261,104.7469244141135,8.71375729171511,6.5,28.,ORB
2015 PD229,2457248.717289253858,4.831886263200296,.3267341751786454,352.3705702672645,342.7736545275477,2.026881848703597,14.2,4.5,ORB
2015 Q1,2457274.680819946449,1.751854446364219,.4891773534808341,198.9836868572899,203.3071551385096,22.64920647365993,12.1,18.25,ORB
2015 Q2,2457275.839230551797,1.819120388944875,.7543658909158587,244.4079203877576,228.2447727251498,146.2021559402096,15.3,10.,ORB
2015 R1,2457199.266928312425,2.165458647505386,.6328616031094446,300.5377061215045,48.51408040506756,22.66832740643245,13.5,10.75,ORB
2015 R2,2457181.700233719604,2.473558405994483,.452029740164532,149.6485822912279,168.6682518952443,15.55167277759301,15.6,10.,ORB
2015 R3,2456700.377462075832,4.903296060797902,.9985452072219092,272.02094793,36.41151442251908,83.61358520179625,4.6,15.5,ORB
2015 T2,2457894.107565772427,6.93528419368787,1.000389042702436,30.7733082885158,51.05822935409078,124.543195419278,7.0,10.25,ORB
2015 T3,2457091.587025698733,2.169703697629267,.4647389714175506,196.6045081978149,119.889228108251,12.22002969255031,8.9,23.75,ORB
2015 T4,2457558.446802975473,2.29637664384872,.9736172959439527,270.1357557671161,251.787616110196,87.91719202629839,7.1,16.75,ORB
2015 T5,2457412.010142149378,9.33830229810032,.6660826062637726,61.83899882362009,311.1926988187603,11.04835439001889,7.7,10.,ORB
2015 TO19,2457454.479424465850,2.925475887119088,.3589806094193843,89.28271628477785,321.6503870304229,6.499878192422687,7.7,22.75,ORB
2015 TP200,2457689.702777830797,3.385307416367674,.5361296715326647,82.73560997339052,6.975444808703271,8.772292885299674,6.8,15.75,ORB
2015 TQ209,2457628.078379114866,1.413140309851461,.999051779834793,281.5020129267562,224.0831767598833,11.39246407591976,11.1,8.5,ORB
2015 V1,2458105.303655106540,4.266704204880552,1.000554640216975,179.6496651847307,197.1937556389107,139.2304871165593,8.3,8.,ORB
2015 V2,2457916.847458127045,1.63695016986237,1.001702678864093,164.898091757134,69.85210234634293,49.87481273794398,10.0,4.5,ORB
2015 V3,2457351.366736895741,4.23569092288415,.9948438579645534,.8212751709183022,2.34088536076768,86.2317708224312,7.3,15.5,ORB
2015 V4,2457628.494601120160,5.459627834106404,.705601764290066,306.9071173374868,179.896328042832,60.75130635629077,12.9,4.5,ORB
2015 VL62,2457994.092332884065,2.720270778953799,1.002030883033814,128.3594393325243,94.54614299421908,165.6140828964958,11.4,5.,ORB
2015 WZ,2457494.299250022964,1.376637801426724,.992873806064534,66.71064787884193,40.04580966690223,134.1349376344899,10.4,25.25,ORB
2015 W1,2457525.694172296166,2.231882581329438,1.001287000343767,48.11379935590006,114.3148576608674,87.31815055184917,12.7,9.5,ORB
2015 W2,2457296.391555918262,2.678335705007854,.6341054240006232,117.6265084172363,294.2472942945438,11.61121470405174,8.8,21.25,ORB
2015 X1,2457306.176618486869,2.103546442281027,.4203912574152381,219.0299790694078,161.7912821854724,12.16220533847695,16.3,10.,ORB
2015 XY1,2458238.459988589966,7.92795568998199,1.00403149022112,196.3540866111701,281.6160610553572,148.8468905335813,6.4,8.25,ORB
2015 X2,2457377.217482748408,1.904555403538522,.8790792365396156,42.01818306950209,101.0941236930233,72.45847594894742,16.1,10.,ORB
2015 X3,2457242.343258846049,2.822133341920437,.438156125091875,306.8916980502037,77.33339818343219,24.37206398324134,14.4,10.,ORB
2015 X4,2457329.967428745413,3.394684182610662,.8128069022727644,176.3289764086126,262.6358029046453,29.50490070566778,13.1,4.5,ORB
2015 X5,2458118.535186788414,6.801745947790341,1.003043177275224,27.75050581234631,122.311472970474,124.2845326533225,6.6,10.5,ORB
2015 X6,2457466.141470717064,2.287338282207777,.1696231515245035,329.0218076992219,107.1119540729192,4.55813510382726,16.1,10.,ORB
2015 X7,2457599.749695394093,3.684549537934284,1.001890358851592,348.4885369707756,139.8840704475252,57.57892473586789,11.6,6.,ORB
2015 X8,2457318.624202354747,1.190272583071752,.9391139990453506,20.40052650458582,191.1118702885223,155.281697527881,16.2,4.5,ORB
2015 Y1,2457523.683707182936,2.51405404792186,.9913853747511308,24.71055824031454,135.7777778379236,71.21903474384224,6.5,21.5,ORB
2015 YG1,2457294.471592938008,2.073411373790025,.8792362154294353,102.7917631141584,350.5118626793929,57.33603835888664,12.1,10.5,ORB
2016 A1,2458080.870556027226,5.327762459247099,1.001966504811738,10.32002761991665,128.1744513459093,121.1853727914334,6.4,9.25,ORB
2016 A2,2457190.489662771874,3.446461013761374,.2739123221061038,139.8760602653328,291.7378670535985,26.77971715744011,12.1,10.,ORB
2016 A3,2457857.032681998176,4.78951241444756,.379521203042716,338.4644923427707,187.7944028207344,8.593972262695917,7.1,13.25,ORB
2016 A5,2457201.841947178344,2.946900876612712,.997641361286414,321.6168428268885,136.215401980907,40.31819698183355,16.5,4.5,ORB
2016 A6,2457332.425044589586,2.412922813320902,.9905998316633845,141.1186727202524,300.2536691673096,120.9341851036734,7.9,28.5,ORB
2016 A7,2457444.362186061175,2.17664917682147,.5666257783071452,352.469582921735,221.4660933365108,16.63746983894385,7.8,33.5,ORB
2016 A8,2457631.169585464461,1.881129114849751,.9463451853440923,130.2653014910948,111.2321643992461,148.2118364728456,10.4,13.75,ORB
2016 B1,2457727.216924626365,3.206198855955992,.9923947698438305,8.559465187578116,231.9541689730266,50.47615946870098,10.5,8.5,ORB
2016 BA14,2457463.017120422210,1.008576867528414,.6662657795907312,351.8965027284738,180.5340598593623,18.91890965022642,21.3,4.5,ORB
2016 C1,2457437.796301108938,8.462645179401267,1.005124247620117,328.7393610247707,181.7800570948291,56.17888771661402,6.5,8.5,ORB
2016 C2,2457498.096888087545,1.559753588672284,.9756358251945529,214.4033528556504,24.40463409901605,38.15660978906267,13.8,20.75,ORB
2016 E1,2457905.623666554539,8.176818170805106,1.003156197082926,47.29033002388323,233.0345425005814,131.8906412043308,6.9,9.5,ORB
2016 E2,2457424.944923997533,1.073963222335838,.9923814162872512,321.7234478594129,186.6457579822276,135.9465461419395,20.7,4.5,ORB
2016 G1,2457779.694358271750,2.040494410119329,.2101020835668492,111.2800219048915,204.0747226522632,10.96783546215918,16.1,4.5,ORB
2016 J1-A,2457563.713352878285,2.448011732206172,.2282628376422689,46.58538308798075,199.8562829336012,14.33019350684708,16.4,10.,ORB
2016 J1-B,2457563.629544519450,2.448056113004731,.2282299320954523,46.58075601348209,199.8555027811165,14.33112505729149,17.3,10.,ORB
2016 J2,2457490.434787072142,1.518366949549062,.9975925444691603,318.4724702959125,186.1984170697213,130.3429649320893,17.7,4.5,ORB
2016 KA,2457419.942867442063,5.40087470320723,.9991084768368035,63.11117538548785,317.5590038467823,104.629353983486,8.8,10.,ORB
2016 K1,2457582.878741159558,2.291521802435562,1.000274140163134,18.25342919935698,325.7025983714834,90.84599744013025,8.9,22.,ORB
2016 M1,2458340.678617229125,2.21047499043377,.9990509500178084,209.8268030449821,92.20400628140081,90.99375873975377,8.3,6.75,ORB
2016 N4,2458013.095752449760,3.199120947345394,.999391272808728,55.95498893014777,354.0312849560189,72.55722555074094,11.1,4.5,ORB
2016 N6,2458317.704099303897,2.669116377800102,.9986518606524358,162.8031991752205,298.9776751749272,105.8304205189905,6.8,10.25,ORB
2016 P1,2457273.802854228392,2.279184702019639,.2941982533876116,267.5368032129744,319.5367731165951,25.70655465395719,15.5,10.,ORB
2016 P4,2457677.977307009713,5.887990739571292,.981865741916813,355.9995118972055,320.7964206230522,29.89494352141972,10.7,10.,ORB
2016 Q2,2459345.845266319368,7.082886614619483,.9994509507725585,84.48436523118679,322.301131244855,109.3906254630014,10.7,4.5,ORB
2016 Q4,2458147.027063022418,7.083540378877497,.5781984583314178,99.49888926182611,271.3284026274644,7.256660923512645,7.0,10.,ORB
2016 R2,2458248.083084792859,2.602363958018401,.9963073873895085,33.19189859773018,80.56902872443624,58.22406306808122,7.3,9.75,ORB
2016 R3,2457672.499382157535,.446783167454035,.9954861525321494,118.1359189109053,78.66939887713163,53.06784002248596,16.7,4.5,ORB
2016 R4,2457589.996217372969,2.800519824721499,.4750601235607119,174.0574598281722,168.3468069201167,10.86202118560232,13.1,10.,ORB
2016 S1,2457829.312380353332,2.411907660688666,.7088477779734836,273.6112820101625,227.5382229958063,94.68967072031232,5.7,24.,ORB
2016 T1,2457786.150071202521,2.30001561765682,.9817599017470982,137.3465073813405,56.23014288995032,129.8180327124013,15.6,4.5,ORB
2016 T2,2457751.597240237708,1.90781282464645,.981250571897427,92.28055224745185,339.0992287738284,81.3111314853432,13.8,11.,ORB
2016 T3,2458003.479235228815,2.649481442467812,.9813874871741776,194.6779241495499,271.7483621668262,22.6759600248663,13.7,4.75,ORB
2016 U1,2457767.516712133325,.3191696505147323,1.000252972408931,162.7482703416102,61.4285207447346,46.4348325774933,13.1,12.25,ORB
2016 VZ18,2457819.880088001251,.9102659132704619,.9953224034804047,36.38622084440971,98.95480816991747,24.03563546278521,18.4,9.,ORB
2016 WM48,2457811.285687886772,1.748069603473235,.7867006067571972,35.85683956528158,59.87448337283545,117.5476690446145,17.4,4.5,ORB
2016 X1,2458603.382416419716,7.56418148317475,.9962528491117854,224.5694637321879,256.4252445368602,26.4550503190647,6.6,9.25,ORB
2017 A1,2457890.626526671662,2.29036724462847,.971499200010122,2.044588008599648,121.0674333607074,49.79362656110061,7.9,21.75,ORB
2017 A3,2457784.105466338116,3.854542689121162,.9110761633788587,304.1075321626525,97.90394337289965,98.50847736711791,9.7,10.,ORB
2017 AB5,2458167.382956506296,9.216436295195681,.9999277722160737,78.3959174206304,42.69033044452819,32.43095325871528,6.8,9.,ORB
2017 B3,2458517.094640177366,3.921396827316674,1.002062226090409,284.7667770348585,2.178133483994854,54.17797185271772,7.1,8.,ORB
2017 B4,2457780.557532515614,2.81704306398912,.3577241048488458,16.17586231928297,121.547651580584,20.1834522940225,14.9,10.,ORB
2017 C1,2457772.446371627595,1.501754933541643,.9278155235730685,110.2043155925726,357.4571908365644,65.75224118294994,18.1,8.5,ORB
2017 C2,2457775.117971122185,2.430996613637693,.9753097352272239,138.7758127661445,249.8191400629763,118.5838955641769,12.4,13.,ORB
2017 D1,2457567.793884796808,2.687797547112384,.4403332053906672,7.257474434177632,82.33566011217242,20.73265447649143,17.1,4.5,ORB
2017 D2,2457949.034074166163,2.485874358277638,.9981990633138981,334.3397511921435,331.042014146347,31.26563900804556,13.6,5.25,ORB
2017 D3,2457870.242102628275,4.971285980981773,1.002436391802928,340.7674986319973,186.6181732510711,125.5700385265896,11.1,4.5,ORB
2017 D4,2457638.140738247327,2.754633813186274,.6289061298157814,209.7976531261214,266.1039589133582,10.33958660470998,16.3,4.5,ORB
2017 D5,2457762.365378156687,2.167198881426453,.9807654310045604,287.8223218687593,92.72103977786205,131.0385079092644,14.7,13.75,ORB
2017 E1,2457853.638637266665,.9006625155330636,1.002574245322817,152.473457204951,142.7328256699739,14.55415195179485,14.0,32.,ORB
2017 E2,2457520.729729784895,2.353028446416134,.8908894952957762,89.46316297824248,11.56209960220199,79.16979184456505,14.5,4.5,ORB
2017 E3,2457911.389703875814,5.925857551015699,1.012963607247163,334.2687075980025,220.7426831188265,70.71907166486929,5.7,10.25,ORB
2017 E4,2457866.814551060427,.4935725501731164,.9989624088491835,87.24405447283101,223.171811393429,88.18683741206246,15.6,29.75,ORB
2017 E5,2457550.347178546688,1.782770293244231,.9953262636276546,306.7448126963802,206.1908710630372,122.6369172783317,14.3,7.,ORB
2017 F1,2458088.492163735265,4.499797958010393,1.00410815241111,64.81279889140275,158.7395389992406,146.4798027072322,8.3,13.75,ORB
2017 F2,2458083.688560269113,6.927697258269346,1.005195458253611,134.9019457425133,38.66800611750756,42.50766550652644,7.0,11.5,ORB
2017 G1,2457522.564702722688,2.621033404362085,.6612112774168374,218.5520682259589,259.3566869549624,3.53392526045706,16.8,4.5,ORB
2017 G2,2457918.414130424807,2.846253064568043,.6503128039302977,105.9391341631882,79.8196272076933,47.90624451126158,12.9,10.,ORB
2017 G3,2457858.531256843152,2.590476039416398,.9910579163615412,73.09657324373718,279.4730263942301,159.0517068232377,14.5,9.25,ORB
2017 K1,2458192.271267478849,7.285700456623996,1.002094016156089,4.202590776967126,225.6418434935387,154.0082962659074,6.9,10.25,ORB
2017 K2,2459933.542971368037,1.800048879226663,1.000397731912319,236.1534349293993,88.26735062223561,87.5423851459398,7.0,5.,ORB
2017 K3,2457904.989998517671,2.334209064911226,.5811801327990095,253.2092467565114,354.3283419745496,4.279071848522176,7.6,29.,ORB
2017 K4,2458126.542269190979,2.648085020494781,.9058544980576013,15.11191084433556,298.8972699195774,16.67870561715968,4.7,19.5,ORB
2017 K5,2458930.957680065789,7.680279236066036,1.004222117866774,171.7157588750072,102.3757997353607,82.25775849778118,6.6,8.75,ORB
2017 K6,2458121.636464228242,2.002755660887667,.9982211440012915,303.8383837170613,85.05418657450336,57.25118272994602,12.1,6.25,ORB
2017 M3,2457871.776387547780,4.656282679889832,.9732349869693676,110.3254736949202,6.99726581720026,77.50684254894755,7.3,15.5,ORB
2017 M4,2458501.840038955237,3.251702020087642,1.001084237480781,167.6525920559625,65.86834588032342,105.6570899144157,9.3,6.25,ORB
2017 M5,2458272.443953250222,5.989567149896836,1.003738424816829,92.65746273893599,216.2632680339553,15.88484346797461,6.6,10.75,ORB
2017 O1,2458041.285162830288,1.498687035561358,.9964249053619113,20.90784338484227,25.80948789463183,39.84841375444169,12.3,8.75,ORB
2017 P1,2458288.084016457523,5.438116682935968,.3084664315048536,122.270978306229,221.3938442957773,7.70155352264789,14.2,4.5,ORB
2017 P2,2458094.063679291954,2.461776753729542,.997966525245122,132.2388051070142,165.5463586341557,50.08485640701119,9.3,23.75,ORB
2017 R1,2457851.596058276977,3.327212462443799,.1948203716773859,178.3589062738405,143.6514709235502,2.57318141878953,16.7,4.5,ORB
2017 S2,2457994.839319174738,3.614508152770709,.823110962000437,305.9728760915686,62.42779170726628,12.68335016260375,7.7,19.75,ORB
2017 S3,2458346.448368121776,.2084458883736399,1.000077962526293,255.8922310339763,171.0424918261466,99.03865266185421,13.2,8.25,ORB
2017 S5,2457962.523880270074,2.178224137232379,.3130449821713952,99.94433659429768,252.3910005331981,11.84937247696687,10.7,19.25,ORB
2017 S6,2458176.432565928538,1.54293044245812,1.001407300841813,134.6854097804648,130.8731223491645,152.8268124520004,15.3,4.75,ORB
2017 S7,2457901.386686345358,7.614408126154748,1.002499815885911,187.7473830131949,262.7884159434695,124.2247425576759,6.7,10.,ORB
2017 S8,2458147.145565745263,1.682990982905783,.3935280558465954,254.5670252811099,191.8022455158354,29.8510671207603,18.1,4.5,ORB
2017 S9,2457958.069972623719,2.195183306618477,.3045179825266096,237.9014969583235,146.215861305024,14.13799199888711,16.8,10.,ORB
2017 T1,2458171.208173180186,.5806547254801013,1.000345786802034,96.91627909591816,102.3159450857234,96.83375647604693,11.9,14.,ORB
2017 T2,2458974.449969455462,1.615095304558874,.9996772813343349,92.99332784795818,64.37877972206583,57.23143893598023,10.2,4.5,ORB
2017 T3,2458318.648390216709,.8252219128579639,.9993860864428709,246.8935996072179,230.0867537472919,88.10720207390392,11.1,7.25,ORB
2017 TW13,2458290.485353801088,2.078803623644249,.7097633251998353,120.1088179927675,322.2776499304327,44.83634703278221,12.6,11.25,ORB
2017 U2,2457993.623602091978,6.700824542584891,1.000012373315265,147.7270808345425,149.7108386702126,95.43408553536807,7.3,12.,ORB
2017 U3,2458595.377318951592,4.443447318154925,.0999498150272525,297.4621937000473,165.149028993773,15.90824999306771,14.8,4.5,ORB
2017 U4,2458387.212924844612,7.724115560653999,1.002980894816201,159.1784355825911,245.9527607228566,158.2256226876387,7.1,10.75,ORB
2017 U5,2458106.608306236614,4.326736702644832,.7445695418910745,262.150770237268,163.1153680107009,18.95655106224461,11.8,10.,ORB
2017 U7,2458738.040243848147,6.417374536951058,1.001256801409711,326.0540525674404,276.2322754786017,142.635327321043,6.2,8.,ORB
2017 W2,2458059.437718010964,3.957327001114813,.7112567233701367,169.1577142195117,312.8090619476837,98.17929056760482,10.9,10.,ORB
2017 W3,2458174.591139886603,3.83729668083787,.5038733631134901,326.4640540396084,210.7534630208634,18.31672356942174,10.5,10.,ORB
2017 X1,2458283.947986094797,4.662645277077666,.8511091046250819,283.1063262439756,251.1267718894638,31.31099838083798,7.0,13.5,ORB
2017 Y1,2457996.969758663231,3.718606328346037,.9990217605493706,134.4474522525782,307.5096753481487,55.24013336329725,9.3,13.,ORB
2017 Y2,2459158.019180769308,4.632134064763024,1.000795679641139,147.8500412285587,65.98105119157347,128.425639474273,7.1,10.25,ORB
2017 Y3,2458160.759869669226,1.275380853927572,.8707108805845301,67.52878617230991,153.8739129853849,27.58565185691802,16.5,11.,ORB
2018 A1,2458046.927981986282,2.419350919327441,.9043859806704536,96.38526729987834,336.6210525917974,53.55998148926074,15.1,5.,ORB
2018 A3,2458496.363498440913,3.27671519271034,.9933931061207733,86.42629903961053,194.2792749527277,139.5619827546883,9.4,9.,ORB
2018 A4,2458257.306604399717,2.40256893720192,.8044266023700491,356.1360529616486,97.6343579822899,3.148044826155656,8.8,21.25,ORB
2018 A5,2458020.322556889901,2.693821228217425,.5230477990971206,359.6795114438439,87.82972144250051,23.57702921670901,17.7,4.5,ORB
2018 A6,2458678.787002088167,3.017777635279291,.8034688904669721,264.5325588619093,340.3862621600847,76.95479445741464,8.4,9.25,ORB
2018 B1,2458207.944915244706,5.116718148521779,1.00296990247976,68.34911227383604,133.1688342676005,162.4235687682425,12.3,4.5,ORB
2018 C1,2458175.066270251809,2.595758548310177,.5344583103825766,234.3291286696343,270.4494370348003,5.133509888741485,14.0,10.,ORB
2018 C2,2458271.723923882301,1.95651250015357,1.00180655729515,134.1384875107038,91.13971556097802,34.45339329783236,7.6,26.5,ORB
2018 DO4,2458713.919062929646,2.405924492346074,.9069431691503352,175.977605046222,251.1326026858089,160.4749772466273,13.1,6.75,ORB
2018 E1,2458225.822536123389,2.705441280664283,.9503465505489672,299.4718404456895,146.8408658450583,72.47957181767383,11.4,8.75,ORB
2018 E2,2458111.189443108763,3.922307085477158,.9977843473955874,277.4813166016897,67.20134096648609,97.74279890956956,4.4,19.25,ORB
2018 EN4,2458277.278125943307,1.447950039310733,.9214147989842768,35.01112239196357,136.1651478161492,81.56200421727375,13.6,21.5,ORB
2018 EF9,2458261.628402470857,1.556632368248482,.9975738094484522,72.61659154591342,172.5780564201747,84.69444336117306,8.7,45.,ORB
2018 F1,2458466.579960072108,2.99304843061446,.9907106920051437,71.62811989849939,177.2858746459719,46.07061922573036,12.7,6.25,ORB
2018 F3,2457980.732332175265,2.483147453487701,1.000016241112605,293.0107966292608,173.0311386136694,105.5349126929927,12.9,10.,ORB
2018 F4,2458821.556649600956,3.43997520958211,1.001512347749372,263.2034199974021,26.50710058443021,78.0988952212347,5.4,13.,ORB
2018 F4-A,2458821.621833597016,3.440146101711038,1.001357547555104,263.2205038033897,26.51274461621113,78.09577277638036,12.0,4.5,ORB
2018 F4-B,2458821.564016951854,3.439987506857153,1.001488625299925,263.2070965675186,26.51237850894777,78.09656692236872,8.5,10.,ORB
2018 H2,2458141.959438590417,2.027089765153293,.540046339408238,120.2296292028269,68.45587977306991,7.388853402978943,17.0,4.5,ORB
2018 K1,2458215.398689422561,1.879168895755063,.9372141102807927,325.0029097838556,260.0017994169327,164.192707343459,12.5,14.75,ORB
2018 KJ3,2458736.481741275415,3.627196888570837,.9958143405199597,217.7097829520746,91.58769673526139,136.6673282210673,6.4,13.5,ORB
2018 L1,2458435.027023377319,1.885602754447638,.4833466744464326,17.89090192564948,268.6295850630895,10.59322070191557,14.4,10.75,ORB
2018 L2,2458455.080503252766,1.711710997421499,.9929812976392138,56.23081761810727,243.0182586407085,67.42359017314774,9.5,10.75,ORB
2018 L4,2458331.343128053592,1.676234190261363,.6603305335305464,140.432574726745,145.1930409016552,26.62547744764037,15.0,21.25,ORB
2018 L5,2458243.018425823528,2.303424902156637,.3644976378863004,93.65090975834907,219.1586936703853,2.209154642984229,16.2,4.5,ORB
2018 M1,2458309.524438962464,1.303479531146645,.9387000323283536,14.13278553680923,339.4633087072912,37.25702431998508,16.6,5.25,ORB
2018 N1,2458332.484506327341,1.307367774164728,.9965761975729961,354.5604126904137,292.4389583815554,159.4436347386527,15.7,4.5,ORB
2018 N2,2458798.462796562427,3.124653375964608,1.000183010310413,24.39653189067868,25.25824263451968,77.53045576299971,9.6,4.5,ORB
2018 O1,2458362.070056164398,1.55817435006249,.9440984749755603,162.502789164412,87.6189996315874,154.0410448322048,12.1,34.,ORB
2018 P3,2458400.960977738535,1.756448249001501,.4158830416373542,305.8846455966001,59.21006670829104,8.909109429993908,8.3,37.75,ORB
2018 P4,2458429.845799650138,3.666142259892883,.4493111437809952,8.115551280695698,353.1103473605847,23.11276472421761,11.6,10.,ORB
2018 P5,2458540.716966305724,4.575881743475449,.6408888733835596,131.634271796386,216.2412638978533,7.256838348942479,14.5,4.5,ORB
2018 R3,2458641.698118297916,1.290602078312638,.9993449053254678,112.8754588511427,324.6260258022418,69.7154101174736,11.3,11.25,ORB
2018 R4,2458181.113124752342,1.709396086053835,.9941820686277859,345.1423279447695,298.4629605689906,11.6827905048735,12.5,12.5,ORB
2018 R5,2458493.479569695943,3.621228861556831,.8415681023585918,178.0117256674235,171.1415653526412,103.7580805941406,14.4,4.5,ORB
2018 U1,2459521.296146097772,4.994190912614354,1.00065438857608,180.4149740624693,75.47669745295475,108.3015656107871,6.1,9.,ORB
2018 V1,2458456.008101697892,.3869549474667874,1.000390606749757,88.77491355817259,128.7220909046342,143.9879595892249,12.8,6.25,ORB
2018 V2,2458449.478323905817,2.47483717382253,.9028851647958491,318.6624914116978,356.7908514457026,159.1099188337545,13.6,12.25,ORB
2018 VN2,2458274.877908608948,2.122602704955042,.4776648284054703,138.7733441806395,226.548850053659,18.24013255025114,16.9,4.5,ORB
2018 V4,2458544.194044961412,3.199007575277276,.9850554469246305,.008376039676110659,78.38291387698652,69.00279157377852,15.7,4.5,ORB
2018 V5,2458395.364607353497,4.707642962000713,.4746297979065957,260.8056028862159,171.3284400233722,10.58019311285288,6.4,19.,ORB
2018 W1,2458615.352937527020,1.360177019486447,.937663286002328,251.2480655704364,233.5895787467877,83.27887865438332,14.0,10.,ORB
